Chicken pastilla,263,25,Thin sheets of pastry filled with chicken almonds and spices baked and served with a sweet and savory sauce
Moroccan couscous,263,20,Couscous with vegetables raisins and spices
Shrimp couscous,263,22,Couscous with shrimp vegetables raisins and spices
Beef Wellington,264,45,Beef tenderloin wrapped in puff pastry and baked
Seared scallops,264,35,Seared scallops with a lemon butter sauce
Macaroni and cheese,264,25,Classic macaroni and cheese with a crispy top
Chicken Momo,265,12,Steamed dumplings filled with chicken and spices
Kati Roll,265,10,A wrap filled with chicken vegetables and spices
Dal Bhat,265,8,Rice and lentil dish with vegetables and a side of papad
Tandoori Chicken,266,15,Chicken marinated in yogurt and spices then cooked in a tandoor oven
Naan,266,2,Flatbread cooked in a tandoor oven
Dal Makhani,266,10,Black lentils cooked in a creamy tomato sauce
Chicken Tikka Masala,267,18,Chicken cooked in a creamy tomato sauce with spices
Himalayan Momo,267,12,Steamed dumplings filled with chicken and spices
Vegetable Biryani,267,15,Rice dish with vegetables and spices
Pancakes,268,8,Fluffy pancakes with your choice of toppings
Waffles,268,10,Light and crispy waffles with your choice of toppings
French toast,268,12,Thick slices of bread soaked in egg and milk then fried
Beef Bourguignon,269,25,Slow-cooked beef stew with red wine mushrooms and bacon
Coq au Vin,269,20,Chicken stew with red wine mushrooms and bacon
Duck Confit,269,22,Duck legs that have been cured and then slowly cooked in their own fat
Croque Monsieur,270,15,Grilled ham and cheese sandwich with béchamel sauce
Croque Madame,270,17,Grilled ham and cheese sandwich with béchamel sauce and a fried egg on top
Quiche Lorraine,270,12,Quiche made with bacon eggs and cheese
Chicken Shawarma,271,10,Grilled chicken marinated in a blend of herbs and spices served with pita bread hummus and vegetables.
Falafel,271,8,Deep-fried balls of ground chickpeas served with tahini sauce hummus and vegetables.
Lamb Kebab,271,12,Grilled lamb cubes marinated in a blend of herbs and spices served with pita bread hummus and vegetables.
Chicken Tikka Masala,272,15,Chicken marinated in a blend of spices and yogurt cooked in a creamy tomato sauce.
Naan Bread,272,2,A leavened flatbread made with white flour water yeast and salt.
Biryani,272,18,A rice dish made with meat vegetables and spices.
Moo-Sha-Ka-Bob,273,12,Grilled beef cubes marinated in a blend of herbs and spices served with plantains rice and beans.
Fufu,273,3,A dough made from cassava flour boiled and served with soup or stew.
Egusi Soup,273,10,A Nigerian soup made with melon seeds spinach and meat or fish.
Jjigae,274,14,A Korean stew made with meat vegetables and tofu.
Kimchi,274,5,A Korean side dish made with fermented cabbage radish and other vegetables.
Bibimbap,274,12,A Korean rice bowl topped with vegetables meat and an egg.
Jajangmyeon,275,10,A popular Korean noodle dish with black bean sauce.
Bulgogi,275,15,A Korean dish of grilled marinated beef.
Bibimbab,275,12,A Korean rice bowl topped with vegetables meat and gochujang sauce.
Manduguk,276,10,A Korean soup made with dumplings.
Tteokbokki,276,12,A Korean dish of stir-fried rice cakes in a spicy gochujang sauce.
Dolsot bibimbap,276,15,A Korean rice bowl topped with vegetables meat and gochujang sauce served in a hot stone bowl.
Chicken biryani,277,10,A Pakistani rice dish made with chicken spices and herbs.
Lamb biryani,277,12,A Pakistani rice dish made with lamb spices and herbs.
Fish biryani,277,15,A Pakistani rice dish made with fish spices and herbs.
Nihari,278,10,A Pakistani stew made with slow-cooked beef shanks in a rich gravy.
Haleem,278,12,A Pakistani stew made with lentils meat and spices.
Palak paneer,278,15,A North Indian dish made with spinach paneer cheese and spices.
Nihari boti,279,10,A Pakistani dish made with slow-cooked lamb shanks in a rich gravy.
Tandoori chicken,279,12,A North Indian dish made with chicken marinated in yogurt and spices and then cooked in a tandoor oven.
Chicken tikka masala,279,15,A British dish made with chicken tikka in a creamy tomato sauce.
Lahori grill,280,10,A Pakistani dish made with grilled meats and vegetables.
Dal makhani,280,12,A North Indian dish made with black lentils kidney beans and spices.
Naan,280,15,A type of Indian flatbread.
Chicken Tikka Masala,281,15,A creamy and flavorful dish made with chicken tikka in a tomato-based sauce.
Naan,281,2,A soft fluffy flatbread that is perfect for scooping up curries and other dishes.
Biryani,281,18,A rice dish that is typically made with meat vegetables and spices.
Chicken Karahi,282,16,A spicy chicken dish that is cooked in a karahi or wok-like pan.
Lamb Biryani,282,20,A rice dish that is typically made with lamb vegetables and spices.
Dal Makhani,282,12,A creamy lentil dish that is made with black lentils kidney beans and spices.
Nihari,283,17,A slow-cooked beef stew that is made with bone-in beef yogurt and spices.
Haleem,283,13,A thick stew made with lentils meat and spices.
Tandoori Chicken,283,14,Chicken that is marinated in yogurt and spices and then cooked in a tandoor or clay oven.
Chicken Tikka,284,15,Chicken that is marinated in yogurt and spices and then cooked in a tandoor or clay oven.
Chicken Biryani,284,18,A rice dish that is typically made with chicken vegetables and spices.
Naan,284,2,A soft fluffy flatbread that is perfect for scooping up curries and other dishes.
Mutton Biryani,285,20,A rice dish that is typically made with mutton vegetables and spices.
Chicken Karahi,285,16,A spicy chicken dish that is cooked in a karahi or wok-like pan.
Dal Makhani,285,12,A creamy lentil dish that is made with black lentils kidney beans and spices.
Chicken Tikka,286,15,Chicken that is marinated in yogurt and spices and then cooked in a tandoor or clay oven.
Chicken Biryani,286,18,A rice dish that is typically made with chicken vegetables and spices.
Naan,286,2,A soft fluffy flatbread that is perfect for scooping up curries and other dishes.
Gulab Jamun,287,5,A sweet dish made with milk solids rose water and sugar.
Falooda,287,6,A refreshing drink made with rose syrup milk ice cream and vermicelli.
Shahi Tukda,287,7,A sweet dish made with bread milk and sugar.
Chicken Tikka Masala,288,15,A creamy and flavorful dish made with chicken tikka in a tomato-based sauce.
Naan,288,2,A soft fluffy flatbread that is perfect for scooping up curries and other dishes.
Biryani,288,18,A rice dish that is typically made with chicken vegetables and spices.
Asado,289,25,A grilled meat dish that is typically made with beef lamb or pork.
Choripan,289,10,A sausage sandwich that is typically made with chorizo sausage chimichurri sauce and bread.
Empanadas,289,8,A savory pastry that is typically filled with meat cheese or vegetables.
Fajitas,290,12,A Tex-Mex dish that is typically made with grilled beef chicken or shrimp onions and peppers.
Burrito,290,10,A Tex-Mex dish that is typically made with a flour tortilla beans rice meat cheese and vegetables.
Tacos,290,8,A Tex-Mex dish that is typically made with a corn tortilla meat cheese and vegetables.
Spaghetti Carbonara,291,15,A classic Italian pasta dish made with spaghetti pancetta eggs and Parmesan cheese.
Pizza Margherita,291,12,A simple yet delicious pizza made with fresh mozzarella tomatoes and basil.
Tiramisu,291,10,A rich and creamy dessert made with coffee-soaked ladyfingers and a layer of mascarpone cheese.
Attiéké au poisson,292,10,A traditional Ivorian dish made with rice-like couscous grilled fish and vegetables.
Soupe Kôkô,292,8,A hearty and flavorful soup made with chicken okra and tomatoes.
Aloco,292,5,A crispy fried plantain dish served with a variety of sauces.
Tartare de saumon,293,20,A fresh and flavorful salmon tartare served with capers dill and a lemon wedge.
Moules frites,293,15,A classic Belgian dish made with mussels and fries.
Crêpes Suzette,293,12,A decadent dessert made with crêpes orange sauce and Grand Marnier.
Moules marinières,294,15,A simple yet delicious dish made with mussels white wine and shallots.
Coq au vin,294,20,A hearty and flavorful chicken stew made with red wine bacon and mushrooms.
Boeuf bourguignon,294,25,A classic French beef stew made with red wine carrots and onions.
Kamayan,295,15,A Filipino feast of grilled meats seafood and vegetables served on banana leaves.
Lumpia,295,10,A Filipino spring roll filled with ground pork shrimp and vegetables.
Halo-halo,295,5,A refreshing Filipino dessert made with shaved ice fruits and sweet beans.
Chickenjoy,296,10,A crispy fried chicken dish served with gravy and rice.
Jollibee Spaghetti,296,8,A sweet and savory spaghetti dish served with meatballs and a side of garlic bread.
Chicken adobo,296,6,A Filipino dish of chicken cooked in soy sauce vinegar garlic and black peppercorns.
Chicken inasal,297,10,A grilled chicken dish marinated in a special sauce.
Sinigang na baboy,297,9,A sour soup made with pork vegetables and tamarind.
Bicol express,297,12,A spicy pork dish made with chili peppers shrimp paste and coconut milk.
Pad thai,298,15,A stir-fried noodle dish made with rice noodles shrimp chicken and vegetables.
Tom yum goong,298,12,A spicy and sour soup made with shrimp lemongrass and galangal.
Khao soi,298,10,A creamy noodle curry dish made with coconut milk curry paste and chicken.
Bacalhau à brás,299,20,A Portuguese dish made with codfish potatoes onions and eggs.
Alheira de Mirandela,299,15,A sausage made with bread chicken and pork.
Francesinha,299,12,A sandwich made with bread ham sausage steak and cheese covered in a rich tomato and beer sauce.
Pastel de nata,300,5,A Portuguese egg tart made with a flaky crust and a creamy custard filling.
Alheira de caça,300,15,A sausage made with game birds chicken and pork.
Arroz de marisco,300,20,A seafood rice dish made with shrimp crab clams and mussels.
Ceviche,301,10,Fresh fish marinated in citrus juices onions and cilantro.
Arroz con pollo,301,12,Chicken and rice cooked in a flavorful tomato sauce.
Pollo a la brasa,301,15,Roasted chicken served with potatoes and vegetables.
Mofongo,302,10,Fried plantains mashed with garlic pork rinds and chicharrones.
Pernil,302,12,Roasted pork shoulder served with rice and beans.
Tostones,302,8,Fried green plantains served with garlic sauce.
Tacos al pastor,303,10,Grilled pork tacos with pineapple cilantro and onions.
Quesadillas,303,12,Cheese quesadillas filled with your choice of meat vegetables or both.
Burritos,303,15,Beef chicken or pork burritos served with rice and beans.
Pelmeni,304,10,Dumplings filled with ground beef and potatoes.
Blini,304,8,Thin pancakes served with sour cream and caviar.
Solyanka,304,12,Hearty soup made with beef sausage vegetables and sour cream.
Beef stroganoff,305,10,Sautéed beef in a creamy sauce with mushrooms and onions.
Chicken Kiev,305,12,Chicken cutlets stuffed with ham and cheese then breaded and fried.
Pelmeni,305,8,Dumplings filled with ground beef and potatoes.
Chicken Kiev,306,10,Chicken cutlets stuffed with ham and cheese then breaded and fried.
Beef stroganoff,306,12,Sautéed beef in a creamy sauce with mushrooms and onions.
Solyanka,306,8,Hearty soup made with beef sausage vegetables and sour cream.
Vareniki,307,10,Dumplings filled with potatoes cheese or fruit.
Borscht,307,8,Beet soup with sour cream and dill.
Kvas,307,5,Fermented rye bread drink.
Pelmeni,308,10,Dumplings filled with ground beef and potatoes.
Blini,308,8,Thin pancakes served with sour cream and caviar.
Solyanka,308,12,Hearty soup made with beef sausage vegetables and sour cream.
Vareniki,309,10,Dumplings filled with potatoes cheese or fruit.
Borscht,309,8,Beet soup with sour cream and dill.
Kvas,309,5,Fermented rye bread drink.
Beef stroganoff,310,10,Sautéed beef in a creamy sauce with mushrooms and onions.
Chicken Kiev,310,12,Chicken cutlets stuffed with ham and cheese then breaded and fried.
Pelmeni,310,8,Dumplings filled with ground beef and potatoes.
Chicken Kiev,311,15,A breaded chicken breast stuffed with garlic butter and herbs.
Beef Stroganoff,311,20,Sautéed beef strips in a creamy sauce with mushrooms and sour cream.
Pierogi,311,10,Potato dumplings filled with cheese meat or vegetables.
Steak Tartare,312,25,Raw ground beef seasoned with capers onions and herbs.
Potato Pancakes,312,12,Thin pancakes made from grated potatoes and onions.
Cabbage Rolls,312,15,Ground beef and rice wrapped in cabbage leaves and cooked in tomato sauce.
Chicken Shawarma,313,10,Grilled chicken marinated in garlic and lemon juice served in a pita with tahini sauce vegetables and fries.
Falafel,313,8,Deep-fried balls made from ground chickpeas fava beans and herbs.
Hummus,313,6,A dip made from chickpeas tahini lemon juice and garlic.
Mutton Mandi,314,25,A rice dish cooked with lamb yogurt and spices.
Chicken Biryani,314,20,A rice dish cooked with chicken spices and herbs.
Naan,314,5,A type of flatbread made from wheat flour and water.
Chicken Tikka Masala,315,15,A creamy curry made with chicken tomatoes and spices.
Dal Makhani,315,10,A lentil dish cooked with kidney beans black beans and spices.
Naan,315,5,A type of flatbread made from wheat flour and water.
Chicken Manakish,316,3.5,A traditional Lebanese dish of baked dough topped with thyme za'atar and olive oil.
Falafel,316,2.5,A deep-fried ball made of ground chickpeas fava beans and herbs.
Hummus,316,3,A creamy dip made of chickpeas tahini lemon juice and garlic.
Chicken Shawarma,317,5,A grilled chicken dish that is typically served in a pita with tahini hummus vegetables and sauces.
Lamb Mandi,317,6,A slow-cooked lamb dish that is served with rice yogurt and pine nuts.
Kabsa,317,7,A rice dish that is typically made with chicken lamb or seafood.
Chicken Adobo,318,4,A Filipino dish of chicken that is marinated in soy sauce vinegar garlic and black peppercorns.
Chicken Inasal,318,5,A Filipino dish of grilled chicken that is marinated in a mixture of soy sauce calamansi juice and annatto.
Picadillo,318,4,A Filipino dish of ground beef that is cooked with raisins potatoes and vegetables.
Beef Hor Fun,319,5,A stir-fried dish of flat rice noodles beef and vegetables.
Char Kway Teow,319,4,A stir-fried dish of flat rice noodles shrimp cockles and vegetables.
Laksa,319,6,A spicy noodle soup that is typically made with chicken or seafood.
Chicken Rice,320,4,A dish of poached chicken that is served with rice chili sauce and ginger.
Char Siew,320,5,A barbecued pork dish that is typically served with rice and vegetables.
Rojak,320,3,A salad dish that is typically made with fruits vegetables and nuts.
Char Kway Teow,321,4,Stir-fried flat rice noodles with shrimp egg and Chinese sausage
Chicken Rice,321,5,Steamed chicken served with rice and chili sauce
Laksa,321,6,Spicy noodle soup with shrimp fish cakes and tofu
Beef Wellington,322,20,Beef tenderloin wrapped in puff pastry and baked
Seared Scallops,322,30,Seared scallops with a lemon beurre blanc sauce
Truffle Mac and Cheese,322,25,Macaroni and cheese with truffle oil and Parmesan cheese
Chicken Pot Pie,323,15,Chicken pot pie with a flaky crust
Fish and Chips,323,12,Fried fish and chips with tartar sauce
Mushroom Risotto,323,20,Risotto with mushrooms and Parmesan cheese
Steak Tartare,324,25,Raw beef tartare with capers onions and egg yolk
Caviar,324,100,Caviar served on blinis with sour cream and chives
Tiramisu,324,15,Tiramisu with coffee-flavored sponge cake and mascarpone cheese
Chocolate Lava Cake,325,12,Chocolate lava cake with vanilla ice cream
Cheesecake,325,10,New York cheesecake with a graham cracker crust
Tiramisu,325,15,Tiramisu with coffee-flavored sponge cake and mascarpone cheese
Beef Bourguignon,326,25,A classic French stew made with beef red wine and vegetables.
Chicken Pot Pie,326,18,A hearty and comforting dish made with chicken vegetables and a flaky crust.
Macaroni and Cheese,326,15,A classic comfort food made with macaroni noodles and a creamy cheese sauce.
Beef Jerky,327,12,A flavorful and healthy snack made with beef that has been dried and seasoned.
Chicken Wings,327,15,A classic appetizer made with chicken wings that have been fried and tossed in your choice of sauce.
Falafel,327,10,A Middle Eastern dish made with deep-fried chickpeas that are served in a pita with hummus tahini and vegetables.
Beef Bibimbap,328,15,A Korean dish made with rice vegetables and thinly sliced beef that is served in a hot stone bowl.
Dak Galbi,328,20,A Korean dish made with chicken that is marinated in a sweet and spicy sauce and then grilled.
Japchae,328,12,A Korean dish made with stir-fried glass noodles vegetables and beef.
Kalbi,329,25,A Korean dish made with short ribs that are marinated in a sweet and spicy sauce and then grilled.
Bibimbap,329,15,A Korean dish made with rice vegetables and beef that is served in a hot stone bowl.
Tteokbokki,329,10,A Korean dish made with stir-fried rice cakes in a spicy gochujang sauce.
Galbi,330,25,A Korean dish made with short ribs that are marinated in a sweet and spicy sauce and then grilled.
Bulgogi,330,20,A Korean dish made with thinly sliced beef that is marinated in a soy sauce and sesame oil sauce and then grilled.
Japchae,330,12,A Korean dish made with stir-fried glass noodles vegetables and beef.
Dolsot Bibimbap,331,10,A traditional Korean dish of rice mixed with vegetables meat and gochujang sauce served in a hot stone bowl.
Bulgogi Bibimbap,331,12,A Bibimbap with thinly sliced beef.
Japchae Bibimbap,331,14,A Bibimbap with stir-fried glass noodles.
Galbi,332,15,Grilled short ribs marinated in a sweet and savory sauce.
Dak Galbi,332,17,Grilled chicken ribs marinated in a sweet and savory sauce.
Samgyeopsal,332,19,Grilled pork belly.
Sujebi,333,8,A Korean noodle soup made with hand-cut noodles vegetables and meat.
Jjapaguri,333,10,A Korean noodle stir-fry made with Chapagetti and Neoguri noodles vegetables and meat.
Tteokbokki,333,12,A Korean spicy rice cake dish made with rice cakes gochujang sauce and vegetables.
Bibimbap,334,10,A traditional Korean dish of rice mixed with vegetables meat and gochujang sauce served in a hot stone bowl.
Bulgogi Bibimbap,334,12,A Bibimbap with thinly sliced beef.
Japchae Bibimbap,334,14,A Bibimbap with stir-fried glass noodles.
Galbi,335,15,Grilled short ribs marinated in a sweet and savory sauce.
Dak Galbi,335,17,Grilled chicken ribs marinated in a sweet and savory sauce.
Samgyeopsal,335,19,Grilled pork belly.
Daegu Sundubu Jjigae,336,10,Spicy tofu stew with seafood and vegetables
Daegu Bibimbap,336,12,Rice bowl with vegetables meat and egg
Daegu Japchae,336,15,Stir-fried glass noodles with vegetables and meat
Paella Mixta,337,20,Mixed paella with seafood chicken and sausage
Arroz Negro,337,18,Black rice paella with seafood
Gambas al Ajillo,337,15,Shrimp in garlic sauce
Arroz a la Cubana,338,18,Cuban rice dish with ham sausage and vegetables
Paella Valenciana,338,20,Valencian paella with chicken rabbit and vegetables
Picadillo a la Habanera,338,15,Cuban ground beef stew
Tapas Mixta,339,15,Assortment of tapas
Croquetas de Jamón,339,12,Ham croquettes
Patatas Bravas,339,10,Fried potatoes in spicy sauce
Cochinillo Asado,340,30,Roasted suckling pig
Callos a la Madrileña,340,20,Tripe stew
Fabada Asturiana,340,25,Bean stew with sausage ham and bacon
Croquetas de jamón ibérico,341,4, Deep-fried croquettes filled with Iberian ham and béchamel sauce.
Patatas bravas,341,5, Fried potatoes with a spicy tomato sauce.
Gambas al ajillo,341,10, Shrimps sautéed in garlic and olive oil.
Albondigas con salsa de tomate,342,7, Meatballs in tomato sauce.
Paella valenciana,342,15, Traditional Valencian paella made with rice chicken rabbit and seafood.
Arroz negro,342,12, Black rice dish made with squid cuttlefish and shrimp.
Shawarma,343,6, Grilled meat (usually chicken or lamb) served in pita bread with vegetables and sauces.
Falafel,343,5, Deep-fried chickpea balls served in pita bread with vegetables and sauces.
Hummus,343,4, Chickpea dip made with tahini lemon juice and garlic.
Kabsa,344,12, Saudi Arabian rice dish made with meat (usually lamb) vegetables and spices.
Mandi,344,10, Yemeni rice dish made with meat (usually chicken or lamb) vegetables and spices.
Machboos,344,11, Emirati rice dish made with meat (usually chicken or lamb) vegetables and spices.
Foul mudammas,345,4, Fava beans cooked with garlic lemon juice and olive oil.
Ta'ameya,345,5, Egyptian falafel made with fava beans chickpeas and spices.
Koshari,345,6, Egyptian dish made with rice lentils macaroni chickpeas and a tomato sauce.
Mansaf,346,15, Jordanian dish made with lamb rice and a yogurt sauce.
Musakhan,346,12, Palestinian dish made with chicken sumac and onions.
Knafeh,346,8, Sweet cheese pastry soaked in syrup.
Shawarma,347,6, Grilled meat (usually chicken or lamb) served in pita bread with vegetables and sauces.
Falafel,347,5, Deep-fried chickpea balls served in pita bread with vegetables and sauces.
Hummus,347,4, Chickpea dip made with tahini lemon juice and garlic.
Kabab koobideh,348,8, Grilled ground beef kebabs.
Kabab barg,348,9, Grilled ground lamb kebabs.
Tandoori chicken,348,10, Chicken marinated in yogurt and spices and cooked in a tandoor oven.
Soy milk,349,2, Made from soybeans water and salt.
Soybean milk pudding,349,3, Made from soy milk sugar and agar-agar.
Soybean milk ice cream,349,4, Made from soy milk sugar and cream.
Xiao long bao,350,6, Soup dumplings filled with pork and broth.
Steamed pork buns,350,4, Steamed buns filled with pork and vegetables.
Fried pork dumplings,350,5, Fried dumplings filled with pork and vegetables.
Tiramisu,351,10,A classic Italian dessert made with coffee-soaked ladyfingers and a rich creamy mascarpone filling.
Spaghetti Carbonara,351,15,A classic Italian pasta dish made with spaghetti pancetta eggs and Parmesan cheese.
Pasta alla Norma,351,18,A classic Sicilian pasta dish made with eggplant tomatoes ricotta salata and basil.
Pho Ga,352,12,A Vietnamese noodle soup made with chicken broth rice noodles shredded chicken and herbs.
Bun Cha,352,10,A Vietnamese dish of grilled pork patties served with rice noodles herbs and dipping sauce.
Banh Mi,352,8,A Vietnamese sandwich made with baguette meat pickled vegetables and herbs.
Tom Yum Goong,353,15,A Thai soup made with shrimp lemongrass galangal kaffir lime leaves and chili peppers.
Pad Thai,353,12,A Thai stir-fried noodle dish made with rice noodles shrimp chicken or tofu eggs peanuts and bean sprouts.
Green Curry,353,18,A Thai curry made with green chili peppers coconut milk and basil.
Black Cod with Miso,354,50,A whole black cod marinated in miso and charcoal-grilled to perfection.
Stir-Fried Crab with Green Curry,354,40,A delicious stir-fry of crab meat green curry and vegetables.
Truffled Egg with Lobster,354,60,A decadent dish of truffled egg and lobster served on a bed of mashed potatoes.
Antep Fıstıklı Baklava,355,15,A traditional Turkish dessert made with pistachios and honey.
Künefe,355,10,A shredded wheat pastry filled with cheese and syrup.
Dondurma,355,5,A Turkish ice cream made with salep and mastic gum.
Dana Steak,356,60,A grilled tenderloin steak served with your choice of sides.
Izgara Köfte,356,40,A grilled lamb meatball served with your choice of sides.
Karnıyarık,356,30,A stuffed eggplant dish made with ground beef onions tomatoes and peppers.
Adana Kebap,357,30,A spicy grilled lamb kebab served with your choice of sides.
Urfa Kebap,357,30,A mild grilled lamb kebab served with your choice of sides.
Lahmacun,357,15,A thin Turkish pizza made with ground beef onions tomatoes and peppers.
Adana Kebab,358,10,A traditional Turkish dish made of grilled lamb meat.
Urfa Kebab,358,12,A traditional Turkish dish made of grilled lamb meat with a spicy sauce.
Lahmacun,358,8,A thin Turkish pizza topped with ground beef onions tomatoes and spices.
Adana Kebab,359,10,A traditional Turkish dish made of grilled lamb meat.
Urfa Kebab,359,12,A traditional Turkish dish made of grilled lamb meat with a spicy sauce.
Lahmacun,359,8,A thin Turkish pizza topped with ground beef onions tomatoes and spices.
Antep Lahmacun,360,7,A thin Turkish pizza topped with ground beef onions tomatoes and spices and a special sauce.
Küşleme,360,15,A traditional Turkish dish made of grilled lamb meat.
Patlıcan Kebab,360,10,A traditional Turkish dish made of grilled eggplant with a spicy sauce.
Adana Kebab,361,15,Grilled Adana kebab with fresh herbs and spices.
Lahmacun,361,10,Turkish pizza topped with ground beef onions tomatoes and spices.
Küşleme,361,20,Grilled skewered lamb chops.
Simit Söğüş,362,5,A Turkish street food of pita bread filled with cucumber tomato onion and sumac.
Kebap,362,10,Grilled meat kebab.
Izgara Köfte,362,15,Grilled meatballs.
Adana Kebab,363,15,Grilled Adana kebab with fresh herbs and spices.
Urfa Kebab,363,15,Grilled Urfa kebab with fresh herbs and spices.
Lahmacun,363,10,Turkish pizza topped with ground beef onions tomatoes and spices.
Beef Tartare,364,20,Raw beef tartare with shallots capers and Dijon mustard.
Cod with Oyster Mushrooms,364,30,Pan-seared cod with roasted oyster mushrooms and a brown butter sauce.
Whole Roasted Chicken,364,40,Whole roasted chicken with roasted vegetables and a jus.
Beef Wellington,365,50,Beef Wellington with a puff pastry crust and a duxelle filling.
Scallop with Sea Urchin,365,40,Scallop with sea urchin caviar and a yuzu vinaigrette.
Roast Cod,365,35,Roast cod with chorizo potatoes and a salsa verde.
Cacio e Pepe,366,20,Spaghetti with pecorino cheese black pepper and a touch of pasta water.
Linguine with Clams,366,25,Linguine with clams garlic and parsley.
Veal Milanese,366,30,Veal Milanese with a lemon sauce.
Dal Makhani,367,20,A rich and creamy lentil dish with black lentils kidney beans and spices.
Tandoori Chicken,367,25,Grilled tandoori chicken marinated in yogurt and spices.
Naan,367,5,A type of Indian flatbread.
Chicken Shawarma,368,15,Grilled chicken shawarma with hummus tahini and vegetables.
Falafel,368,10,Deep-fried falafel balls with tahini hummus and vegetables.
Hummus,368,5,A dip made from chickpeas tahini lemon juice and garlic.
The Botanist,369,15,A gin and tonic made with botanicals from the garden.
The Botanist Collins,369,18,A gin and citrus cocktail made with botanicals from the garden.
The Botanist Old Fashioned,369,20,A whiskey cocktail made with botanicals from the garden.
Half Smoke,370,5,A half-smoke sausage with chili and cheese.
Mumbo Sauce,370,3,A spicy sauce made with ketchup vinegar and spices.
Ben's Chili Bowl,370,5,A half-smoke sausage with chili and cheese served in a steamed bun.
Chicken Piccata,371,24,Sautéed chicken cutlets with lemon white wine capers and a light sauce.
Shrimp Scampi,371,22,Sautéed shrimp with garlic white wine and butter.
Filet Mignon,371,42,A grilled filet mignon with your choice of sides.
Pizza,372,12,Thin crust pizza with your choice of toppings.
Pasta,372,15,Fresh pasta dishes with your choice of sauce.
Salad,372,10,Salads with your choice of greens toppings and dressing.
The Original Joe,373,20,A slice of pepperoni pizza with a thin crust and a generous amount of toppings.
The Grandma Slice,373,20,A slice of cheese pizza with a thick crust and a simple tomato sauce.
The Sicilian Slice,373,22,A slice of square pizza with a thick crust and a generous amount of toppings.
Pastrami Sandwich,374,22,A large sandwich piled high with pastrami rye bread Swiss cheese and Russian dressing.
Reuben Sandwich,374,24,A grilled sandwich with corned beef sauerkraut Swiss cheese and Russian dressing.
Tuna Salad Sandwich,374,18,A simple sandwich with tuna salad lettuce tomato and mayonnaise on rye bread.
Porterhouse Steak,375,68,A large bone-in steak that is perfect for sharing.
T-Bone Steak,375,58,A smaller bone-in steak that is perfect for one person.
Ribeye Steak,375,52,A flavorful steak with a lot of marbling.
The Deep Dish,376,28,A thick deep-dish pizza with a buttery crust and a generous amount of toppings.
The Thin Crust,376,20,A thin-crust pizza with a crispy crust and a simple tomato sauce.
The Stuffed Pizza,376,32,A deep-dish pizza with a stuffed crust and a generous amount of toppings.
The Chicago Classic,377,26,A deep-dish pizza with sausage pepperoni mushrooms onions and green peppers.
The Spinach & Feta,377,24,A deep-dish pizza with spinach feta cheese garlic and a light sauce.
The Veggie,377,22,A deep-dish pizza with vegetables including mushrooms onions green peppers and black olives.
The Original,378,20,A thin-crust pizza with tomato sauce mozzarella cheese and your choice of toppings.
The Tavern Cut,378,22,A thick-cut pizza with tomato sauce mozzarella cheese and your choice of toppings.
The Stuffed Pizza,378,28,A thin-crust pizza with a stuffed crust and a generous amount of toppings.
The Seafood Tower,379,72,A large tower of seafood with shrimp crab lobster and oysters.
The Ultimate Feast,379,98,A large platter of seafood steak chicken and vegetables.
The Blackened Grouper,379,48,A blackened grouper fillet with a side of rice and vegetables.
The Stone Crab Claws,380,48,A dozen stone crab claws served with a side of mustard sauce.
The Key Lime Pie,380,18,A classic key lime pie with a graham cracker crust.
The Chocolate Lava Cake,380,16,A warm chocolate lava cake with a scoop of vanilla ice cream.
Chicken Fried Chicken,381,18.95, A bone-in hand-breaded chicken breast coated in a seasoned flour mixture and fried to golden brown perfection. Served with two sides.
Macaroni and Cheese,381,12.95, A rich and creamy macaroni and cheese made with three types of cheese and topped with a crispy breadcrumb crust.
Fettuccine Alfredo,381,16.95, A classic Italian dish made with fettuccine noodles tossed in a creamy Alfredo sauce.
The Original,382,2.5, A half-pound of ground beef topped with grilled onions mustard ketchup and mayo on a toasted bun.
Waffle House Special,382,6.99, Two eggs cooked to order two strips of bacon two sausage links and two pancakes.
Grits and Cheese,382,3.99, A bowl of creamy grits topped with melted cheese.
Margherita Pizza,383,12.99, A classic Neapolitan pizza made with fresh mozzarella San Marzano tomatoes and basil.
Pepperoni Pizza,383,14.99, A pizza topped with pepperoni mozzarella and San Marzano tomatoes.
Sicilian Pizza,383,16.99, A thick-crust pizza topped with mozzarella San Marzano tomatoes and your choice of toppings.
The Original Biscuit,384,2.99, A fluffy buttermilk biscuit with sausage gravy.
The Flying Biscuit Breakfast Sandwich,384,6.99, A biscuit with two eggs cheese and your choice of ham bacon or sausage.
The Flying Biscuit Club,384,9.99, A biscuit with two eggs cheese bacon ham and avocado.
Sushi Roll,385,12.95, A variety of sushi rolls made with fresh fish vegetables and rice.
Sashimi,385,14.95, A variety of sashimi made with fresh fish.
Tempura,385,16.95, A variety of tempura made with fresh vegetables and seafood.
Chicken Mole,386,15.95, A rich and flavorful chicken stew made with a mole sauce made from chili peppers chocolate and spices.
Tacos al Pastor,386,12.95, A taco made with spit-roasted pork onions cilantro and pineapple.
Guacamole,386,7.95, A traditional Mexican guacamole made with fresh avocados onions cilantro and lime juice.
Filet Mignon,387,52.95, A 6-ounce filet mignon grilled to your liking.
New York Strip Steak,387,47.95, A 6-ounce New York strip steak grilled to your liking.
