Tashkent State Botanical Garden,142,Botanical Garden,The Tashkent State Botanical Garden is a botanical garden located in Tashkent. The garden is home to over 10000 species of plants from all over the world. The Tashkent State Botanical Garden also features a variety of educational programs and exhibits.
Chimgan National Park,142,Mountain Park,Chimgan National Park is a mountain park located in the Chimgan Mountains about 70 kilometers north of Tashkent. The park is home to a variety of hiking trails ski slopes and lakes. Chimgan National Park is a popular destination for both locals and tourists alike.
Ben Thanh Market Park,143,Urban Park,Ben Thanh Market Park is a small urban park located in the heart of Ho Chi Minh City. The park is home to a variety of food stalls souvenir shops and street performers. Ben Thanh Market Park is a popular destination for both locals and tourists alike.
Saigon Zoo and Botanical Garden,143,Zoo,The Saigon Zoo and Botanical Garden is a zoo and botanical garden located in Ho Chi Minh City. The zoo is home to over 1000 animals including lions tigers bears elephants and gorillas. The Saigon Zoo and Botanical Garden is also home to a variety of educational programs and exhibits.
War Remnants Museum,143,Historic Park,The War Remnants Museum is a museum located in Ho Chi Minh City. The museum is dedicated to the victims of the Vietnam War. The War Remnants Museum features a variety of exhibits including photographs documents and weapons.
Hoan Kiem Lake,144,Lakeside Park,Hoan Kiem Lake is a large lake located in the center of Hanoi. The lake is home to a variety of turtles and is a popular destination for both locals and tourists alike. Hoan Kiem Lake is also home to a number of historical landmarks including the Turtle Tower and the Ngoc Son Temple.
Ho Chi Minh Mausoleum,144,Palace Park,The Ho Chi Minh Mausoleum is a mausoleum located in Hanoi. The mausoleum houses the embalmed body of Ho Chi Minh the founder of the Democratic Republic of Vietnam. The Ho Chi Minh Mausoleum is a popular tourist destination but visitors must dress respectfully.
Temple of Literature,144,Temple,The Temple of Literature is a temple located in Hanoi. The temple was built in the 11th century and is dedicated to Confucius and other Confucian scholars. The Temple of Literature is a UNESCO World Heritage Site.
City Park,138,Urban Park,A large urban park with gardens playgrounds a lake and a museum.
Washington Park,138,Urban Park,A historic park with a rose garden a conservatory and a Japanese garden.
Rocky Mountain Arsenal National Wildlife Refuge,138,National park,A former military base that has been converted into a wildlife refuge.
Denver Zoo,138,Zoo,A zoo with over 4000 animals from all over the world.
Red Rocks Park and Amphitheatre,138,Mountain Park,A natural amphitheater that is popular for concerts and other events.
Denver Botanic Gardens,138,Botanical garden,A garden with over 10000 plants from all over the world.
Cherry Creek State Park,138,State park,A park with hiking trails fishing and camping.
Cherokee Ranch Park,138,Forest,A park with hiking trails horseback riding and camping.
Denver Botanic Gardens at Chatfield Farms,138,Garden,A garden with over 1000 plants from all over the world.
Lakeside Amusement Park,138,Amusement Park,An amusement park with rides games and food.
San Antonio River Walk,139,Riverside park,A pedestrian and boat-friendly walkway along the San Antonio River.
Alamo,139,Palace park,A former Spanish mission that is now a museum.
San Antonio Zoo,139,Zoo,A zoo with over 3000 animals from all over the world.
Japanese Tea Garden,139,Garden,A garden with a tea house and a koi pond.
Natural Bridge Caverns,139,Cave,A cave with underground waterfalls and rock formations.
SeaWorld San Antonio,139,Amusement Park,An amusement park with rides shows and animal exhibits.
Six Flags Fiesta Texas,139,Amusement Park,An amusement park with rides shows and water rides.
Morgan's Wonderland,139,Theme Park,A theme park designed for people with disabilities.
The Witte Museum,139,Museum,A museum with exhibits on the history and culture of Texas.
San Antonio Missions National Historical Park,139,Historic Park,A park with four Spanish missions.
Green Lake Park,140,Urban Park,A 2.8-mile path circles the lake making it a popular spot for walking running biking and skating.
Discovery Park,140,Urban Park,The largest park in Seattle Discovery Park offers stunning views of the Puget Sound the Olympic Mountains and the Cascade Mountains.
Olympic Sculpture Park,140,Urban Park,A free outdoor sculpture park with works by world-renowned artists.
Kerry Park,140,Viewpoint,A popular spot for viewing the Seattle skyline.
Gas Works Park,140,Urban Park,A former gasification plant that has been transformed into a park with gardens a playground and a lake.
Pike Place Market,140,Square,A historic public market with over 800 vendors selling fresh produce seafood flowers and more.
Chihuly Garden and Glass,140,Museum,A museum dedicated to the work of Dale Chihuly a world-renowned glass artist.
Museum of Pop Culture,140,Museum,A museum dedicated to popular culture with exhibits on music movies television and video games.
Space Needle,140,Viewpoint,A Seattle landmark that offers stunning views of the city.
Woodland Park Zoo,140,Zoo,A zoo home to over 1300 animals from around the world.
Arboretum,145,Botanical Garden,A 30-acre botanical garden with over 10000 species of plants.
Mount Lycabettus,145,Viewpoint,A mountain with stunning views of Athens.
National Garden of Greece,145,Garden,A garden with over 500 species of plants from Greece and around the world.
Temple of Olympian Zeus,145,Temple,A temple dedicated to Zeus the king of the gods in Greek mythology.
National Archaeological Museum,145,Museum,A museum with a collection of artifacts from ancient Greece.
Acropolis Museum,145,Museum,A museum with a collection of artifacts from the Acropolis.
Ancient Agora,145,Historic Park,A former marketplace and public square in Athens.
Plaka,145,Square,A historic neighborhood in Athens with narrow streets whitewashed houses and lively cafes.
Monastiraki,145,Square,A lively square in Athens with a flea market and a variety of shops and restaurants.
Syntagma Square,145,Square,The main square in Athens home to the Greek Parliament building.
Griffith Park,146,Urban Park,A large public park in the Los Feliz neighborhood of Los Angeles California. The park is home to the Griffith Observatory the Greek Theatre the Los Angeles Zoo and the Hollywood Sign.
Runyon Canyon Park,146,Urban Park,A popular hiking and running trail in the Hollywood Hills of Los Angeles California. The park offers stunning views of the city and the Hollywood Sign.
Santa Monica Pier,146,Beach,A historic pier in Santa Monica California. The pier is home to an amusement park a carousel a Ferris wheel and a variety of restaurants and shops.
Venice Beach,146,Beach,A popular beach in Venice California. The beach is known for its eccentric atmosphere its Muscle Beach and its Venice Boardwalk.
La Brea Tar Pits,146,Museum,A natural history museum in Los Angeles California. The museum is home to a collection of fossils from the La Brea Tar Pits which are a series of tar pits that have been filled with the remains of animals that have been trapped in the tar over the past 50000 years.
Echo Park Lake,146,Lakeside Park,A lakeside park in Echo Park California. The park is home to a lake a playground a picnic area and a walking path.
The Huntington Library,146,Garden,A museum botanical garden and library in San Marino California. The museum is home to a collection of art including paintings sculptures and manuscripts. The botanical garden is home to a variety of plants from around the world. The library is home to a collection of books manuscripts and maps.
The Getty Center,146,Museum,An art museum in Brentwood California. The museum is home to a collection of European paintings sculptures and decorative arts.
The Broad,146,Museum,A contemporary art museum in Downtown Los Angeles California. The museum is home to a collection of contemporary art including paintings sculptures and installations.
Riverfront Park,147,Riverside Park,A 100-acre park in downtown Spokane Washington. The park is home to a variety of amenities including a playground a skate park a carousel a splash pad a lawn bowling green a rowing center a disc golf course a dog park a botanical garden a farmers market and a variety of restaurants and shops.
Manito Park,147,Botanical Garden,A 90-acre park in Spokane Washington. The park is home to a variety of gardens including a Japanese garden a rose garden an Italian garden a children's garden and a desert garden.
Riverside State Park,147,State Park,A 1942-acre state park in Spokane Washington. The park is home to a variety of amenities including a campground a picnic area a swimming area a boat launch a fishing area a hiking trail and a mountain biking trail.
Green Bluff Park,147,Urban Park,A 1000-acre park in Spokane Washington. The park is home to a variety of amenities including a campground a picnic area a swimming area a boat launch a fishing area a hiking trail and a mountain biking trail.
Mount Spokane State Park,147,Mountain Park,A 14000-acre state park in Spokane Washington. The park is home to a variety of amenities including a campground a picnic area a swimming area a boat launch a fishing area a hiking trail and a mountain biking trail.
